numero_processo
0006690-58.2002.4.01.3800
0006911-12.2014.4.01.3900
0007040-79.2007.4.01.3700
0007187-12.2015.4.01.3802
0007233-72.2004.4.01.4000
0007460-66.2007.4.01.3900
0007653-69.1997.4.01.3500
0007722-63.2018.4.01.3307
0007791-92.2013.4.01.3300
0007886-98.2008.4.01.3300
0008026-66.2013.4.01.4300
0008095-73.1999.4.01.3400
0008126-67.2007.4.01.3900
0008207-59.2019.4.01.3200
0008237-51.2007.4.01.3900
0008297-63.2016.4.01.3300
0008582-43.1999.4.01.3400
0008638-68.2007.4.01.3700
0008827-55.2007.4.01.3600
0008843-21.1989.4.01.3800
0008927-27.2013.4.01.3300
0009004-42.2004.4.01.3400
0009011-87.2012.4.01.4100
0009070-43.2013.4.01.3000
0009594-48.2006.4.01.3400
0009726-09.2015.4.01.4300
0009753-19.2014.4.01.3300
0009787-50.2017.4.01.3700
0009801-08.2010.4.01.3400
0009905-92.1999.4.01.3300
0009943-31.2009.4.01.3502
0009948-39.2007.4.01.3400
0010430-02.1998.4.01.3400
0010437-22.2006.4.01.3300
0010497-18.2017.4.01.3200
0010536-11.2014.4.01.3300
0010916-74.2004.4.01.3400
0011001-73.2008.4.01.3900
0011136-43.2002.4.01.3400
0011327-13.2006.4.01.3800
0011335-65.2002.4.01.3400
0011645-93.2006.4.01.3800
0011654-56.2000.4.01.3900
0011714-06.2002.4.01.3400
0011731-14.2008.4.01.3600
0011750-40.2010.4.01.3700
0012232-08.2011.4.01.3100
0012400-04.2007.4.01.3600
0012434-51.2008.4.01.3500
0012506-79.2006.4.01.3800
0012680-65.2008.4.01.3300
0012882-88.2017.4.01.3700
0013042-76.1995.4.01.3800
0013118-13.2016.4.01.3300
0013495-29.2003.4.01.3400
0013561-37.2012.4.01.4000
0013839-20.1997.4.01.3400
0014013-30.2019.4.01.3700
0014225-73.2008.4.01.3300
0014254-49.2006.4.01.3800
0014309-22.2009.4.01.3500
0014681-85.2002.4.01.3800
0014842-70.2003.4.01.3700
0014933-26.2008.4.01.3300
0015166-58.2001.4.01.3400
0015248-45.2008.4.01.3400
0016103-43.2012.4.01.3801
0016630-08.2006.4.01.3800
0016724-16.2011.4.01.3400
0016774-41.2017.4.01.3300
0017137-89.2017.4.01.3700
0017167-04.2006.4.01.3800
0017780-24.2006.4.01.3800
0017894-28.2008.4.01.3400
0017910-79.2008.4.01.3400
0018771-31.2010.4.01.4100
0018967-50.1999.4.01.3400
0019051-80.2001.4.01.3400
0019219-66.2016.4.01.3300
0019238-59.1999.4.01.3400
0019766-37.2011.4.01.3800
0020120-24.2009.4.01.3900
0020354-79.2017.4.01.3300
0020709-37.2004.4.01.3400
0021066-08.2004.4.01.3500
0021333-41.2017.4.01.3300
0022025-65.2002.4.01.3300
0022321-93.2007.4.01.3500
0022461-97.2011.4.01.3400
0023122-75.2017.4.01.3300
0023160-87.2017.4.01.3300
0023172-04.2017.4.01.3300
0023187-70.2017.4.01.3300
0023202-39.2017.4.01.3300
0023861-48.2017.4.01.3300
0024038-06.2013.4.01.3800
0024069-09.2006.4.01.3400
0024328-61.2016.4.01.3300
0024488-39.2000.4.01.3400
0024798-64.2008.4.01.3400
0024927-84.1999.4.01.3400
0025164-97.2017.4.01.3300
0026407-53.2006.4.01.3400
0026413-60.2006.4.01.3400
0026441-28.2006.4.01.3400
0026488-02.2006.4.01.3400
0027012-33.2005.4.01.3400
0027226-97.2000.4.01.3400
0027237-80.2006.4.01.3800
0027327-88.2006.4.01.3800
0027635-71.1999.4.01.3800
0027900-46.1998.4.01.3400
0028151-83.2006.4.01.3400
0028509-62.2003.4.01.3300
0028531-62.2013.4.01.3400
0028540-24.2013.4.01.3400
0028552-38.2013.4.01.3400
0028555-90.2013.4.01.3400
0028576-66.2013.4.01.3400
0028638-09.2013.4.01.3400
0028753-16.2002.4.01.3400
0029062-66.2004.4.01.3400
0029110-14.2016.4.01.3300
0029113-87.1998.4.01.3400
0029300-37.2008.4.01.3500
0029657-11.2017.4.01.3400
0029661-48.2017.4.01.3400
0029739-45.2013.4.01.3800
0030232-63.2010.4.01.3400
0030544-95.2013.4.01.3800
0030563-65.1998.4.01.3400
0030934-29.1998.4.01.3400
0030988-12.2005.4.01.3800
0031075-38.2004.4.01.3400
0031835-16.2006.4.01.3400
0032022-39.1997.4.01.3400
0032404-22.2003.4.01.3400
0032927-73.1999.4.01.3400
0033406-95.2001.4.01.3400
0034115-91.2005.4.01.3400
0034177-91.2015.4.01.3300
0034429-90.2012.4.01.3400
0034876-15.2011.4.01.3400
0034877-97.2011.4.01.3400
0034893-51.2011.4.01.3400
0035140-70.2013.4.01.3300
0035366-76.2007.4.01.3400
0035653-27.2012.4.01.3800
0036444-84.1998.4.01.3800
0036540-22.2013.4.01.3300
0037129-54.2003.4.01.3400
0038188-87.2011.4.01.3500
0038303-96.2002.4.01.3800
0038794-74.2000.4.01.3800
0039234-27.2014.4.01.3300
0040185-17.2011.4.01.3400
0040563-83.2001.4.01.3800
0041774-53.2011.4.01.3300
0041896-90.2016.4.01.3300
0045368-66.2011.4.01.3400
0046628-71.2017.4.01.3400
0047055-10.2013.4.01.3400
0049235-38.2009.4.01.3400
0049774-28.2014.4.01.3400
0051561-97.2011.4.01.3400
0052440-75.2009.4.01.3400
0052826-79.2003.4.01.3800
0053072-31.2010.4.01.3800
0053247-69.2003.4.01.3800
0053268-32.2013.4.01.3400
0053966-51.2003.4.01.3800
0055513-29.2003.4.01.3800
0058702-15.2003.4.01.3800
0058953-59.2009.4.01.3400
0059232-11.2010.4.01.3400
0059674-04.2011.4.01.3800
0060264-46.2013.4.01.3400
0061534-69.2013.4.01.3800
0065572-58.2016.4.01.3400
0065670-43.2016.4.01.3400
0065841-97.2016.4.01.3400
0066328-67.2016.4.01.3400
0066473-26.2016.4.01.3400
0070114-90.2014.4.01.3400
0070384-48.2018.4.01.3700
0070581-21.2013.4.01.0000
0079150-93.2013.4.01.3400
1000008-70.2024.4.01.3001
1000009-75.2026.4.01.3101
1000010-60.2026.4.01.3101
1000036-25.2026.4.01.3500
1000047-63.2021.4.01.3101
1000048-94.2025.4.01.0001
1000069-67.2021.4.01.3507
1000075-55.2026.4.01.3101
1000093-34.2026.4.01.3503
1000106-45.2022.4.01.3900
1000110-07.2025.4.01.3600
1000111-05.2024.4.01.3704
1000112-07.2025.4.01.0001
1000120-69.2021.4.01.3704
1000124-64.2024.4.01.3102
1000141-59.2019.4.01.3819
1000166-58.2025.4.01.3400
1000181-76.2020.4.01.3602
1000182-48.2026.4.01.3506
1000193-17.2025.4.01.3602
1000195-32.2021.4.01.3309
1000213-93.2025.4.01.3703
1000249-91.2018.4.01.3603
1000253-26.2021.4.01.3603
1000258-18.2025.4.01.3600
1000265-26.2024.4.01.3703
1000279-45.2025.4.01.3001
1000286-02.2024.4.01.3703
1000313-08.2022.4.01.4300
1000315-64.2024.4.01.3602
1000323-07.2025.4.01.3602
1000324-13.2026.4.01.3907
1000332-72.2025.4.01.3503
1000353-90.2025.4.01.3101
1000356-81.2026.4.01.3304
1000387-38.2017.4.01.4300
1000426-25.2023.4.01.4300
1000446-50.2025.4.01.3102
1000447-35.2025.4.01.3102
1000450-48.2025.4.01.3600
1000466-48.2024.4.01.3305
1000468-53.2017.4.01.3502
1000489-10.2019.4.01.4100
1000499-64.2026.4.01.3500
1000501-47.2025.4.01.3313
1000504-77.2021.4.01.3301
1000505-34.2018.4.01.3603
1000522-23.2024.4.01.3001
1000526-94.2024.4.01.3701
1000535-15.2026.4.01.3304
1000543-96.2025.4.01.3507
1000568-85.2020.4.01.3507
1000569-14.2023.4.01.4300
1000592-79.2021.4.01.3507
1000594-03.2018.4.01.4300
1000598-30.2024.4.01.4300
1000601-76.2023.4.01.3602
1000632-28.2025.4.01.3602
1000655-70.2022.4.01.3507
1000657-09.2019.4.01.4101
1000673-43.2025.4.01.3101
1000677-45.2023.4.01.3200
1000707-35.2023.4.01.3506
1000723-69.2025.4.01.3101
1000743-96.2026.4.01.3304
1000765-35.2023.4.01.3507
1000766-31.2020.4.01.3602
1000770-57.2023.4.01.3507
1000775-87.2020.4.01.3700
1000794-71.2025.4.01.3101
1000795-56.2025.4.01.3101
1000800-77.2022.4.01.3200
1000813-77.2025.4.01.3101
1000823-24.2025.4.01.3101
1000825-71.2024.4.01.3507
1000828-35.2025.4.01.4301
1000828-92.2021.4.01.4101
1000851-89.2025.4.01.3101
1000857-69.2025.4.01.3304
1000857-98.2019.4.01.4300
1000863-43.2025.4.01.3703
1000879-57.2025.4.01.3101
1000902-86.2024.4.01.3602
1000904-28.2025.4.01.3503
1000921-09.2025.4.01.3101
1000922-43.2025.4.01.3602
1000926-67.2018.4.01.4300
1000938-45.2025.4.01.3101
1000966-62.2025.4.01.3602
1000967-75.2024.4.01.3507
1000968-78.2024.4.01.3501
1000971-37.2019.4.01.4300
1000973-43.2023.4.01.3305
1000990-41.2025.4.01.3101
1001082-72.2019.4.01.3507
1001108-66.2025.4.01.3602
1001114-43.2020.4.01.3507
1001151-36.2021.4.01.3507
1001164-75.2020.4.01.3602
1001177-34.2025.4.01.3300
1001186-31.2023.4.01.3602
1001187-78.2021.4.01.3313
1001202-74.2026.4.01.3506
1001211-20.2022.4.01.3201
1001237-75.2019.4.01.3507
1001243-66.2025.4.01.3703
1001266-52.2024.4.01.3507
1001266-88.2025.4.01.3904
1001279-23.2025.4.01.3602
1001332-32.2024.4.01.3507
1001344-83.2023.4.01.3603
1001354-16.2026.4.01.3703
1001359-03.2019.4.01.3600
1001359-90.2025.4.01.3503
1001368-13.2020.4.01.3605
1001373-62.2025.4.01.3507
1001381-46.2024.4.01.3904
1001411-27.2023.4.01.3901
1001438-91.2024.4.01.3507
1001449-95.2025.4.01.3601
1001463-82.2025.4.01.3600
1001490-58.2022.4.01.3507
1001500-06.2025.4.01.3602
1001505-34.2025.4.01.3600
1001530-57.2020.4.01.4300
1001546-55.2026.4.01.3506
1001553-15.2024.4.01.3507
1001562-34.2025.4.01.3703
1001566-94.2023.4.01.4300
1001572-96.2025.4.01.3503
1001595-27.2025.4.01.3508
1001607-60.2019.4.01.3602
1001612-03.2024.4.01.3507
1001630-84.2025.4.01.3508
1001635-04.2024.4.01.4200
1001644-63.2024.4.01.4200
1001666-66.2024.4.01.3507
1001675-28.2024.4.01.3507
1001675-56.2022.4.01.3100
1001731-20.2017.4.01.3600
1001731-33.2025.4.01.3602
1001736-41.2024.4.01.4200
1001788-38.2026.4.01.3304
1001788-39.2025.4.01.3703
1001793-55.2021.4.01.4300
1001801-87.2024.4.01.3601
1001818-73.2026.4.01.3304
1001832-38.2023.4.01.3603
1001853-16.2025.4.01.3903
1001863-77.2026.4.01.3304
1001874-34.2025.4.01.3307
1001905-03.2020.4.01.3704
1001965-35.2023.4.01.4200
1001966-06.2025.4.01.3503
1001987-89.2019.4.01.3600
1001991-97.2026.4.01.3304
1002001-51.2025.4.01.3313
1002019-78.2025.4.01.3602
1002034-33.2024.4.01.4103
1002037-38.2021.4.01.3700
1002043-09.2025.4.01.3602
1002067-71.2024.4.01.3602
1002076-50.2026.4.01.3703
1002091-45.2023.4.01.3502
1002101-40.2024.4.01.3507
1002138-26.2026.4.01.3304
1002155-32.2022.4.01.4200
1002180-52.2025.4.01.3905
1002196-39.2025.4.01.3700
1002199-57.2026.4.01.3700
1002219-33.2022.4.01.4300
1002229-19.2026.4.01.3304
1002242-31.2025.4.01.3602
1002247-17.2025.4.01.3905
1002259-54.2026.4.01.3304
1002357-39.2026.4.01.3304
1002366-84.2020.4.01.3700
1002384-30.2019.4.01.3704
1002385-82.2023.4.01.3507
1002407-45.2025.4.01.3904
1002426-18.2024.4.01.3603
1002431-19.2019.4.01.3602
1002439-92.2025.4.01.3308
1002472-40.2025.4.01.3904
1002500-47.2025.4.01.3600
1002512-41.2024.4.01.4103
1002517-34.2022.4.01.4103
1002538-59.2025.4.01.3503
1002555-65.2020.4.01.3602
1002556-82.2023.4.01.4301
1002590-55.2025.4.01.3503
1002596-43.2026.4.01.3304
1002602-69.2025.4.01.3600
1002606-31.2024.4.01.3507
1002609-72.2022.4.01.3307
1002623-52.2020.4.01.3816
1002624-23.2022.4.01.3507
1002630-65.2024.4.01.3602
1002644-50.2023.4.01.4001
1002685-22.2024.4.01.3503
1002692-08.2024.4.01.3602
1002721-18.2025.4.01.3507
1002768-19.2025.4.01.3304
1002781-94.2025.4.01.3602
1002793-11.2025.4.01.3602
1002795-21.2024.4.01.3503
1002799-52.2024.4.01.3602
1002817-04.2023.4.01.3313
1002829-40.2026.4.01.3304
1002896-82.2025.4.01.4001
1002901-76.2021.4.01.3700
1002922-74.2025.4.01.4100
1002924-20.2024.4.01.3602
1002930-18.2024.4.01.3508
1002936-84.2026.4.01.3304
1002947-57.2024.4.01.3507
1002953-54.2020.4.01.3200
1002973-33.2025.4.01.3600
1002993-33.2025.4.01.3500
1002997-26.2024.4.01.4302
1003008-66.2020.4.01.3600
1003056-07.2025.4.01.3905
1003059-62.2025.4.01.4001
1003109-11.2026.4.01.3304
1003123-08.2025.4.01.3602
1003144-80.2022.4.01.3507
1003191-42.2026.4.01.3304
1003202-90.2025.4.01.3503
1003235-40.2022.4.01.4100
1003288-25.2024.4.01.3300
1003310-50.2024.4.01.3602
1003344-88.2025.4.01.3602
1003366-12.2026.4.01.3700
1003374-88.2023.4.01.3507
1003398-60.2025.4.01.3503
1003441-75.2026.4.01.3304
1003450-50.2025.4.01.3602
1003474-52.2023.4.01.3601
1003488-48.2024.4.01.4200
1003506-75.2024.4.01.4101
1003543-53.2024.4.01.3503
1003559-03.2021.4.01.3700
1003568-32.2025.4.01.3503
1003581-19.2024.4.01.3001
1003586-05.2025.4.01.3907
1003593-06.2025.4.01.4001
1003671-47.2022.4.01.3502
1003682-80.2021.4.01.3900
1003699-35.2024.4.01.3602
1003704-05.2020.4.01.3600
1003748-29.2026.4.01.3304
1003754-83.2024.4.01.3602
1003769-86.2024.4.01.4302
1003792-58.2025.4.01.3700
1003802-70.2023.4.01.3507
1003809-58.2024.4.01.3400
1003809-94.2025.4.01.3506
1003842-52.2023.4.01.3507
1003848-03.2025.4.01.3503
1003866-52.2024.4.01.3602
1003881-18.2020.4.01.4101
1003889-26.2023.4.01.3507
1003897-83.2022.4.01.4300
1003902-34.2024.4.01.4301
1003902-57.2025.4.01.3603
1003904-87.2025.4.01.3001
1003922-38.2026.4.01.3304
1003926-49.2025.4.01.4100
1003933-17.2024.4.01.3602
1003968-80.2024.4.01.3600
1003995-87.2025.4.01.4001
1004004-90.2022.4.01.3504
1004008-09.2026.4.01.3304
1004038-48.2021.4.01.4200
1004049-23.2024.4.01.3602
1004053-14.2025.4.01.3703
1004084-46.2025.4.01.3602
1004123-07.2025.4.01.4002
1004123-49.2025.4.01.3503
1004129-74.2025.4.01.3400
1004135-91.2024.4.01.3602
1004140-66.2026.4.01.3304
1004175-95.2023.4.01.3703
1004178-68.2024.4.01.4300
1004205-79.2022.4.01.3602
1004233-76.2024.4.01.3602
1004268-91.2024.4.01.3907
1004304-11.2025.4.01.4001
1004305-53.2025.4.01.3400
1004363-67.2023.4.01.3904
1004383-47.2025.4.01.3400
1004391-57.2025.4.01.3001
1004424-24.2025.4.01.4302
1004448-12.2024.4.01.3001
1004451-49.2024.4.01.3200
1004462-58.2023.4.01.3703
1004469-95.2024.4.01.3903
1004495-76.2026.4.01.3304
1004516-45.2023.4.01.3502
1004541-10.2023.4.01.4100
1004548-71.2024.4.01.4001
1004586-76.2025.4.01.3313
1004604-91.2025.4.01.3703
1004605-75.2026.4.01.3304
1004611-56.2020.4.01.3704
1004646-43.2025.4.01.3703
1004651-83.2025.4.01.3503
1004652-26.2025.4.01.3905
1004657-45.2025.4.01.4100
1004672-98.2022.4.01.4300
1004715-74.2026.4.01.3304
1004731-45.2024.4.01.3903
1004756-41.2026.4.01.3304
1004771-10.2026.4.01.3304
1004773-32.2021.4.01.3311
1004785-58.2025.4.01.3100
1004801-29.2018.4.01.3400
1004819-37.2024.4.01.3304
1004825-73.2026.4.01.3304
1004826-85.2022.4.01.3502
1004841-40.2025.4.01.3602
1004848-60.2024.4.01.3313
1004903-84.2024.4.01.3903
1004908-90.2025.4.01.3703
1004927-66.2024.4.01.3304
1004964-93.2025.4.01.3907
1004969-66.2025.4.01.3600
1004975-43.2015.4.01.3400
1004983-32.2025.4.01.3703
1004986-67.2023.4.01.3602
1005026-72.2025.4.01.3313
1005064-89.2026.4.01.3300
1005084-68.2026.4.01.3304
1005124-36.2020.4.01.3700
1005124-60.2025.4.01.3506
1005125-15.2025.4.01.4001
1005144-45.2021.4.01.4200
1005152-37.2025.4.01.3600
1005177-02.2025.4.01.3907
1005194-14.2024.4.01.3700
1005198-15.2023.4.01.3303
1005383-44.2023.4.01.3500
1005403-37.2025.4.01.3703
1005409-53.2025.4.01.3506
1005427-78.2024.4.01.4001
1005439-05.2022.4.01.3600
1005467-65.2025.4.01.3600
1005473-82.2019.4.01.3600
1005475-03.2025.4.01.4001
1005476-18.2025.4.01.3506
1005493-70.2023.4.01.3200
1005501-05.2023.4.01.3311
1005521-18.2022.4.01.3703
1005529-45.2024.4.01.3502
1005557-88.2025.4.01.3304
1005563-71.2025.4.01.3506
1005610-35.2026.4.01.3304
1005677-46.2025.4.01.3300
1005677-98.2025.4.01.3315
1005682-02.2025.4.01.3904
1005699-68.2025.4.01.3506
1005700-23.2025.4.01.4001
1005716-65.2025.4.01.3907
1005733-52.2025.4.01.3600
1005737-50.2025.4.01.3904
1005741-54.2024.4.01.3603
1005744-33.2025.4.01.3907
1005819-05.2025.4.01.3703
1005831-62.2024.4.01.3700
1005837-60.2024.4.01.3703
1005851-31.2025.4.01.3308
1005864-85.2025.4.01.4001
1005913-59.2025.4.01.3506
1005939-20.2025.4.01.3001
1005943-64.2025.4.01.3904
1005945-64.2025.4.01.3700
1005969-29.2024.4.01.3700
1006046-85.2022.4.01.3901
1006094-21.2025.4.01.3907
1006094-73.2024.4.01.3901
1006135-97.2025.4.01.3903
1006177-67.2025.4.01.3703
1006249-24.2025.4.01.3907
1006254-02.2023.4.01.4300
1006286-94.2024.4.01.4001
1006298-74.2025.4.01.4001
1006336-27.2022.4.01.3602
1006341-45.2024.4.01.4001
1006402-98.2022.4.01.3313
1006425-03.2025.4.01.3907
1006428-55.2025.4.01.3907
1006485-29.2023.4.01.4300
1006488-58.2025.4.01.3703
1006506-79.2025.4.01.3703
1006578-45.2025.4.01.4001
1006585-37.2025.4.01.4001
1006591-65.2025.4.01.3703
1006632-44.2025.4.01.3311
1006641-80.2023.4.01.3503
1006642-56.2023.4.01.3700
1006653-26.2025.4.01.3600
1006667-05.2023.4.01.3301
1006728-47.2025.4.01.3703
1006734-33.2025.4.01.4001
1006743-05.2023.4.01.3503
1006766-77.2025.4.01.3600
1006785-65.2025.4.01.3703
1006818-29.2018.4.01.3500
1006840-08.2018.4.01.3300
1006849-55.2023.4.01.3603
1006859-35.2024.4.01.4001
1006883-71.2025.4.01.3502
1006899-71.2025.4.01.3907
1006905-48.2019.4.01.3500
1007027-36.2025.4.01.3311
1007119-56.2025.4.01.3200
1007195-44.2025.4.01.3600
1007204-24.2025.4.01.3400
1007226-80.2024.4.01.3703
1007250-32.2024.4.01.3502
1007275-23.2025.4.01.3304
1007451-48.2024.4.01.3300
1007570-27.2025.4.01.3703
1007589-76.2024.4.01.3700
1007603-10.2026.4.01.3500
1007604-59.2022.4.01.4300
1007642-84.2025.4.01.4100
1007646-30.2025.4.01.4001
1007661-77.2022.4.01.4300
1007688-39.2025.4.01.3400
1007709-51.2026.4.01.3700
1007731-37.2025.4.01.3703
1007825-03.2025.4.01.3600
1007825-08.2023.4.01.4300
1007831-89.2025.4.01.3703
1007848-56.2019.4.01.3600
1007868-71.2024.4.01.3600
1007884-09.2025.4.01.3400
1007938-54.2025.4.01.3600
1007954-45.2019.4.01.3300
1007977-40.2024.4.01.4100
1007983-15.2021.4.01.3304
1007992-93.2021.4.01.4300
1008076-03.2025.4.01.3703
1008099-35.2024.4.01.4300
1008135-67.2025.4.01.4001
1008143-92.2025.4.01.3500
1008144-78.2020.4.01.4300
1008201-47.2025.4.01.4001
1008216-16.2025.4.01.3904
1008231-36.2021.4.01.3900
1008298-68.2025.4.01.3703
1008409-52.2025.4.01.3703
1008481-18.2025.4.01.3904
1008504-47.2019.4.01.4300
1008526-22.2025.4.01.3904
1008589-81.2024.4.01.3904
1008598-30.2025.4.01.3703
1008638-79.2024.4.01.3304
1008639-10.2024.4.01.4001
1008651-11.2025.4.01.3703
1008679-58.2024.4.01.3300
1008699-72.2021.4.01.3100
1008707-87.2024.4.01.3700
1008808-02.2025.4.01.3600
1008938-50.2025.4.01.4001
1008941-83.2022.4.01.4300
1008944-91.2024.4.01.4001
1009075-94.2023.4.01.4100
1009145-59.2024.4.01.4300
1009195-17.2025.4.01.3600
1009236-63.2025.4.01.3703
1009240-64.2025.4.01.4200
1009254-84.2025.4.01.3703
1009345-90.2024.4.01.4001
1009362-50.2024.4.01.3703
1009451-75.2025.4.01.3400
1009543-15.2024.4.01.4200
1009553-74.2024.4.01.4001
1009572-67.2025.4.01.3703
1009583-42.2024.4.01.3700
1009586-87.2025.4.01.3400
1009618-56.2025.4.01.3703
1009623-60.2024.4.01.3300
1009645-52.2024.4.01.4001
1009650-40.2025.4.01.4001
1009687-03.2025.4.01.3311
1009726-21.2025.4.01.3304
1009765-52.2024.4.01.3304
1009855-06.2024.4.01.4001
1009881-61.2025.4.01.4100
1009891-63.2019.4.01.3600
1009896-36.2025.4.01.3904
1009929-26.2025.4.01.4001
1009939-70.2025.4.01.3904
1009974-34.2019.4.01.4100
1009998-50.2023.4.01.3703
1010040-04.2024.4.01.3400
1010165-88.2018.4.01.3300
1010166-85.2023.4.01.3304
1010171-19.2024.4.01.4001
1010186-72.2025.4.01.3703
1010194-83.2024.4.01.3703
1010209-51.2025.4.01.3304
1010222-93.2025.4.01.4001
1010245-39.2025.4.01.3904
1010307-79.2025.4.01.3904
1010340-90.2025.4.01.3703
1010513-90.2025.4.01.4002
1010531-95.2022.4.01.4300
1010606-48.2023.4.01.3703
1010620-79.2025.4.01.3600
1010633-31.2023.4.01.3703
1010723-62.2021.4.01.4300
1010742-53.2025.4.01.4001
1010803-45.2024.4.01.4001
1010831-13.2024.4.01.4001
1010859-65.2025.4.01.3703
1010919-51.2024.4.01.4001
1010943-84.2025.4.01.3600
1010947-82.2025.4.01.3904
1010983-21.2024.4.01.3400
1010983-27.2025.4.01.3904
1011101-03.2025.4.01.3904
1011121-49.2019.4.01.3307
1011139-82.2024.4.01.3311
1011161-11.2022.4.01.3700
1011170-35.2025.4.01.3904
1011183-68.2024.4.01.4001
1011186-80.2025.4.01.4100
1011239-88.2025.4.01.3703
1011265-95.2024.4.01.3000
1011281-19.2025.4.01.3904
1011294-18.2025.4.01.3904
1011302-46.2020.4.01.3200
1011321-70.2021.4.01.3700
1011322-16.2025.4.01.3700
1011443-48.2024.4.01.4001
